Id,PID,SalePrice,MS SubClass_20,MS SubClass_30,MS SubClass_40,MS SubClass_45,MS SubClass_50,MS SubClass_60,MS SubClass_70,MS SubClass_75,MS SubClass_80,MS SubClass_85,MS SubClass_90,MS SubClass_150,MS SubClass_160,MS SubClass_180,MS SubClass_190,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Lot Frontage,Lot Area,Lot Area > 30k,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,IsNotLevelContour,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Land Slope_Mod,Land Slope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,IsNotNormalCondition1,IsNotNormalCondition2,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Overall Qual,Overall Cond,Age At Sale,Years Since Remod/Add,IsHipRoof,Exterior 1st_BrkFace,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 1st_OtherExt,DiffExt2,Mas Vnr Type_BrkFace,Mas Vnr Type_Stone,Mas Vnr Type_None,Exter Qual_Fa,Exter Qual_Gd,Exter Qual_TA,Exter Cond_Fa,Exter Cond_Gd,Exter Cond_Po,Exter Cond_TA,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Bsmt Qual_Gd,Bsmt Qual_TA,Bsmt Qual_FairPoor,Bsmt Qual_No Basement,HasAvGdBsmtExposure,BsmtFin Type 1_BLQ,BsmtFin Type 1_GLQ,BsmtFin Type 1_LwQ,BsmtFin Type 1_Rec,BsmtFin Type 1_Unf,BsmtFin Type 1_No Basement,BsmtFin SF 1,Bsmt Unf SF,Total Bsmt SF,Heating QC_Fa,Heating QC_Gd,Heating QC_Po,Heating QC_TA,Central Air,NotStdElectrical,1st Flr SF,1st Flr SF > 3000,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,HasBsmtFullBath,HasBsmtHalfBath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual_Gd,Kitchen Qual_TA,Kitchen Qual_Fa,TotRms AbvGrd,IsNotTypFunctional,HasFireplace,HasExGdFireplace,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_NoGarage,Garage Blt After House,Garage Finish_NoGarage,Garage Finish_RFn,Garage Finish_Unf,Garage Cars,Garage Area,IsNotPavedDrive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,HasFence,Misc Val,Mo Sold,Yr Sold,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_WD ,Unique Old Houses,log_lot_area,pred_lot_frontage,log_lot_frontage,log_lot_frontage_all,Log Sale Price,Log 1st Flr SF,Log Gr Liv Area,Log Lot Area,Log Lot Frontage,Quality * Age,Log Lot Area * Log 1st Flr SF,Garage Cars * Garage Area,Log Gr Liv Area * Log Lot Area,Log Gr Liv Area * Full Bath,Pool Area * Lot Lot Area,Age At Sale * Years Since Remod,Log Gr Liv Area ^ 2,Log Gr Liv Area ^ 3,Quality ^ 2,Quality ^ 3
2923,923230040,188000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,63.0,9297,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,5,30,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1606.0,122.0,1728.0,0,0,0,1,1,0,1728.0,0,0.0,0.0,1728.0,1,0,2,0,4,2,0,1,0,8,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,560.0,0,0.0,0.0,0,0,0,0.0,0,0,7,2006,0,0,0,0,0,0,0,1,0,9.137447046455858,68.02969189724718,4.143134726391533,4.143134726391533,12.144197241812087,7.454719949364001,7.454719949364001,9.137447046455858,4.143134726391533,150,68.11710878347165,1120.0,68.11710878347165,14.909439898728001,0.0,900,55.572849523445605,414.28002998543366,25,125
1619,527110120,169000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,57.0,8773,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,5,10,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,916.0,916.0,0,1,0,0,1,0,916.0,0,684.0,0.0,1600.0,0,0,2,1,3,1,0,1,0,7,0,1,0,1,0,0,0,0,0,0,0,0,0,2.0,460.0,0,100.0,38.0,0,0,0,0.0,0,0,8,2007,0,0,0,0,0,0,0,1,0,9.079434102128383,65.7887621151382,4.04305126783455,4.04305126783455,12.037653993905211,6.82001636467413,7.3777589082278725,9.079434102128383,4.04305126783455,60,61.92188915849594,920.0,66.98587582864562,14.755517816455745,0.0,100,54.43132650793573,401.58120403058274,36,216
2178,908152260,155000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,74.0,8536,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1125.0,1125.0,0,1,0,0,1,0,1125.0,0,0.0,0.0,1125.0,0,0,1,1,2,1,0,1,0,5,0,0,0,1,0,0,0,0,0,1,0,0,1,2.0,430.0,0,80.0,64.0,0,0,0,0.0,0,0,4,2007,0,0,0,0,0,1,0,0,0,9.05204779298159,74.75888359516566,4.30406509320417,4.30406509320417,11.951180395901384,7.025538314638521,7.025538314638521,9.05204779298159,4.30406509320417,5,63.59550859553122,860.0,63.59550859553122,7.025538314638521,0.0,0,49.358188610453865,346.7678452238983,25,125
1160,533206050,196000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,59.0,4282,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,5,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16.0,1375.0,1391.0,0,0,0,0,1,0,1391.0,0,0.0,0.0,1391.0,0,0,2,0,2,1,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,1,0,2.0,530.0,0,156.0,158.0,0,0,0,0.0,0,0,7,2008,0,0,0,0,0,0,0,1,0,8.362175469149628,35.416392335315095,4.07753744390572,4.07753744390572,12.185869938212655,7.237778191923443,7.237778191923443,8.362175469149628,4.07753744390572,28,60.52357124764836,1060.0,60.52357124764836,14.475556383846886,0.0,16,52.38543315548258,379.1541456672151,49,343
1755,528275110,219500.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65.64576702100942,8740,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,5,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,574.0,280.0,854.0,0,0,0,0,1,0,864.0,0,1131.0,0.0,1995.0,0,0,2,1,4,1,1,0,0,8,0,1,1,0,0,1,0,0,0,0,0,0,0,2.0,435.0,0,264.0,48.0,0,0,0,0.0,0,0,7,2007,0,0,0,0,0,0,0,1,0,9.07566546864958,65.64576702100942,,4.18427312069605,12.299107511497363,6.761572768804055,7.598399329323964,9.07566546864958,4.18427312069605,35,61.365772491596296,870.0,68.96053041015563,15.196798658647928,0.0,25,57.73567236787087,438.69869419809817,49,343
2412,528218060,170440.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65.0,10237,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,728.0,728.0,0,0,0,0,1,0,728.0,0,728.0,0.0,1456.0,0,0,2,1,3,1,1,0,0,8,0,1,1,1,0,0,0,0,0,0,0,0,0,2.0,390.0,0,0.0,24.0,0,0,0,0.0,0,0,2,2006,0,0,0,0,0,1,0,0,0,9.233763886919771,71.92005718790071,4.174387269895637,4.174387269895637,12.046138607613848,6.590301048196686,7.283448228756631,9.233763886919771,4.174387269895637,6,60.85328382276807,780.0,67.25364122694276,14.566896457513263,0.0,0,53.04861810097811,386.376863545556,36,216
889,908151050,159500.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,75.0,7950,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,32,32,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,535.0,155.0,690.0,0,0,0,1,1,0,698.0,0,728.0,0.0,1426.0,0,0,1,1,3,1,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,440.0,0,252.0,0.0,0,0,0,0.0,1,0,7,2009,0,0,0,0,0,0,0,1,0,8.980927207648378,71.75121624626406,4.31748811353631,4.31748811353631,11.979799201207037,6.548219102762372,7.262628600974241,8.980927207648378,4.31748811353631,192,58.80907910164144,880.0,65.22513880153484,7.262628600974241,0.0,1024,52.745774195689066,383.0729682541405,36,216
2181,908154195,183850.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,128.0,39290,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,5,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4010.0,1085.0,5095.0,0,0,0,0,1,0,5095.0,1,0.0,0.0,5095.0,1,1,2,1,2,1,0,0,0,15,0,1,1,1,0,0,0,0,0,0,0,0,0,3.0,1154.0,0,546.0,484.0,0,0,0,0.0,0,17000,10,2009,0,0,0,0,0,1,0,0,0,10.578725312552505,156.35080093458447,4.852030263919617,4.852030263919617,12.121875486729419,8.536014945656826,8.536014945656826,10.578725312552505,4.852030263919617,10,90.30015737394636,3462.0,90.30015737394636,17.07202989131365,0.0,0,72.8635511524767,621.9643616311718,100,1000
1186,534126090,174000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80.0,10400,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,6,38,38,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,1304.0,1304.0,0,1,0,0,1,0,1682.0,0,0.0,0.0,1682.0,0,0,2,0,3,1,0,1,0,7,0,1,1,1,0,0,0,0,0,0,0,0,1,2.0,530.0,0,98.0,0.0,0,0,0,0.0,1,0,5,2008,0,0,0,0,0,0,0,1,0,9.249561085129464,72.57903395885874,4.382026634673881,4.382026634673881,12.066810578196666,7.427738840532894,7.427738840532894,9.249561085129464,4.382026634673881,266,68.7033241298977,1060.0,68.7033241298977,14.855477681065787,0.0,1444,55.171304283160936,409.7980397068933,49,343
1613,526352090,167000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,85.0,10628,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,5,37,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,778.0,499.0,1277.0,0,0,0,1,1,0,1277.0,0,0.0,0.0,1277.0,1,0,1,0,2,1,0,1,0,5,0,1,0,1,0,0,0,0,0,0,0,0,1,2.0,526.0,0,0.0,0.0,0,0,176,0.0,1,0,4,2007,0,0,0,0,0,0,0,1,0,9.271247306879705,73.49351511813538,4.442651256490317,4.442651256490317,12.025749091398891,7.152268856032539,7.152268856032539,9.271247306879705,4.442651256490317,259,66.31045336957126,1052.0,66.31045336957126,7.152268856032539,0.0,1369,51.154949788973006,365.87395420757997,49,343
411,527453060,148500.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,24.0,2280,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,6,33,33,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,566.0,289.0,855.0,0,0,0,1,1,0,855.0,0,601.0,0.0,1456.0,0,0,2,1,3,1,0,1,0,7,0,1,0,1,0,0,0,0,0,0,0,0,1,2.0,440.0,0,87.0,0.0,0,0,0,0.0,0,0,7,2009,0,0,0,0,0,0,0,1,0,7.731930721948486,26.46912458654152,3.1780538303479458,3.1780538303479458,11.908340237224891,6.75110146893676,7.283448228756631,7.731930721948486,3.1780538303479458,198,52.19904885466369,880.0,56.31511712164468,14.566896457513263,0.0,1089,53.04861810097811,386.376863545556,36,216
810,906226090,147983.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,64.0,7018,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,5,5,30,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0,0,0,1,1,0,1114.0,0,1114.0,0.0,2228.0,0,0,2,0,6,2,0,1,0,8,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,720.0,0,73.0,0.0,0,0,0,0.0,0,0,6,2009,0,0,0,0,0,0,0,1,0,8.85623355614316,57.8341038432007,4.1588830833596715,4.1588830833596715,11.904852681283913,7.01571242048723,7.708859601047175,8.85623355614316,4.1588830833596715,150,62.13278775856935,1440.0,68.27146107839036,15.41771920209435,0.0,900,59.42651634865721,458.11067111113306,25,125
548,531452010,120000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,75.0,10762,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,6,29,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,626.0,626.0,0,0,0,1,1,0,626.0,0,591.0,0.0,1217.0,0,0,1,1,3,1,0,1,0,6,0,1,0,1,0,0,0,0,0,0,0,1,0,1.0,288.0,0,0.0,28.0,0,0,0,0.0,0,0,4,2009,0,0,0,0,0,0,0,1,0,9.283776690049365,85.4612030218394,4.31748811353631,4.31748811353631,11.695247021764184,6.439350371100098,7.104144092987527,9.283776690049365,4.31748811353631,174,59.78149087427982,288.0,65.95328733322948,7.104144092987527,0.0,841,50.46886329392957,358.53807704936474,36,216
2179,908152280,157000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60.0,7024,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980.0,110.0,1090.0,0,1,0,0,1,0,1090.0,0,0.0,0.0,1090.0,1,0,1,1,2,1,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,450.0,0,0.0,49.0,0,0,0,0.0,0,0,6,2007,0,0,0,0,0,0,0,1,0,8.857088135314953,57.86264695977836,4.0943445622221,4.0943445622221,11.964001084330445,6.993932975223189,6.993932975223189,8.857088135314953,4.0943445622221,10,61.94588077403732,900.0,61.94588077403732,6.993932975223189,0.0,2,48.91509846191429,342.1089201190715,25,125
2746,905480160,91500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.0,7585,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,58,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,810.0,810.0,1,0,0,0,1,1,1002.0,0,454.0,0.0,1456.0,1,1,1,0,4,1,0,1,0,7,0,1,0,0,0,0,0,1,0,1,0,0,1,1.0,280.0,1,0.0,0.0,0,0,0,0.0,0,0,8,2006,0,0,0,0,0,0,0,1,0,8.933927891782632,60.487540149146895,3.912023005428146,3.912023005428146,11.424094251263613,6.90975328164481,7.283448228756631,8.933927891782632,3.912023005428146,290,61.73123756822314,280.0,65.06980127924368,7.283448228756631,0.0,3248,53.04861810097811,386.376863545556,25,125
1486,908102030,85000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,67.0,8777,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,7,98,58,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,796.0,796.0,0,1,0,0,1,1,796.0,0,0.0,0.0,796.0,0,0,1,0,2,1,0,1,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,1,328.0,0.0,164,0,0,0.0,1,0,5,2008,0,0,0,0,0,0,0,1,0,9.079889942592118,65.80607939479293,4.204692619390966,4.204692619390966,11.350406535472453,6.679599185844383,6.679599185844383,9.079889942592118,4.204692619390966,490,60.65002546809491,0.0,60.65002546809491,6.679599185844383,0.0,5684,44.617045283532946,298.02397935066864,25,125
2168,908102100,140000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70.0,9170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,7,42,42,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,698.0,420.0,1214.0,0,0,0,0,1,0,1214.0,0,0.0,0.0,1214.0,1,0,1,0,2,1,0,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,461.0,0,0.0,0.0,184,0,0,0.0,1,400,4,2007,0,0,0,0,0,0,0,1,0,9.123692565250511,77.91620429648823,4.248495242049359,4.248495242049359,11.84939770159144,7.101675971619444,7.101675971619444,9.123692565250511,4.248495242049359,210,64.79350826308251,922.0,64.79350826308251,7.101675971619444,0.0,1764,50.43380160587697,358.1645170218786,25,125
2061,905105260,127000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,66.0,7742,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,7,41,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,763.0,192.0,955.0,0,0,0,0,1,0,955.0,0,0.0,0.0,955.0,1,0,1,0,3,1,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,386.0,0,0.0,0.0,0,0,0,0.0,1,0,1,2007,0,0,0,0,0,0,0,1,0,8.954415331137593,61.20729182752316,4.189654742026425,4.189654742026425,11.751942365440728,6.86171134048073,6.86171134048073,8.954415331137593,4.189654742026425,205,61.442613225041335,386.0,61.442613225041335,6.86171134048073,0.0,1681,47.08308252008186,323.0705212728358,25,125
1131,528490080,207500.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,64.0,8791,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,5,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,503.0,361.0,864.0,0,0,0,0,1,0,864.0,0,864.0,0.0,1728.0,0,0,2,1,3,1,1,0,0,7,0,0,0,1,0,0,0,0,0,0,0,1,0,2.0,673.0,0,216.0,56.0,0,0,0,0.0,0,0,5,2008,0,0,0,0,0,0,0,1,0,9.081483749851179,65.86666362396035,4.1588830833596715,4.1588830833596715,12.24288661865289,6.761572768804055,7.454719949364001,9.081483749851179,4.1588830833596715,30,61.40511322333027,1346.0,67.69991807984057,14.909439898728001,0.0,25,55.572849523445605,414.28002998543366,36,216
2738,905427030,415000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,60.0,19800,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,8,71,16,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,425.0,1411.0,1836.0,0,1,0,0,1,0,1836.0,0,1836.0,0.0,3672.0,0,0,3,1,5,1,1,0,0,7,0,1,1,0,0,0,0,1,0,1,0,0,1,2.0,836.0,0,684.0,80.0,32,0,0,0.0,0,0,12,2006,0,0,0,0,0,0,0,1,0,9.893437216682626,105.2600583163245,4.0943445622221,4.0943445622221,12.936033799212835,7.515344571180436,8.20849175174038,9.893437216682626,4.0943445622221,426,74.35258967671025,1672.0,81.21019778950064,24.62547525522114,0.0,1136,67.37933683838986,553.08273067566,36,216
929,909425130,193000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90.0,13339,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,6,49,49,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,65.0,621.0,1561.0,0,0,0,1,1,0,1561.0,0,0.0,0.0,1561.0,1,0,2,0,3,1,0,1,0,6,0,1,1,1,0,0,0,0,0,0,0,0,0,2.0,463.0,0,0.0,148.0,0,0,120,0.0,0,0,5,2009,0,0,0,0,0,0,0,1,0,9.498447354141044,83.79528878022425,4.499809670330265,4.499809670330265,12.170445467887022,7.353081920515432,7.353081920515432,9.498447354141044,4.499809670330265,294,69.84286151270216,926.0,69.84286151270216,14.706163841030865,0.0,2401,54.067813729810915,397.56506361846874,36,216
362,527164090,174000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65.0,8125,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,5,15,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,702.0,702.0,0,1,0,0,1,0,702.0,0,779.0,0.0,1481.0,0,0,2,1,3,1,0,1,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,2.0,343.0,0,0.0,36.0,0,0,0,0.0,0,0,3,2009,0,0,0,0,0,0,0,1,0,9.002701007197938,62.93769502644729,4.174387269895637,4.174387269895637,12.066810578196666,6.553933404025811,7.300472814267799,9.002701007197938,4.174387269895637,90,59.00310285753138,686.0,65.72397395802989,14.600945628535598,0.0,210,53.2969033118632,389.0925937129167,36,216
